ID,Category,Artist,Title,Year,Image URL,Painting Info URL,Artist Info URL,Year_Group
57727d69edc2cb3880e7bc20,Rococo,Fyodor Rokotov,Portrait of an Unknown Man in a Cocked Hat,1770,https://uploads0.wikiart.org/images/fyodor-rokotov/portrait-of-an-unknown-man-in-a-cocked-hat.jpg,https://www.wikiart.org/en/fyodor-rokotov/portrait-of-an-unknown-man-in-a-cocked-hat,https://www.wikiart.org/en/fyodor-rokotov,
57727c1bedc2cb3880e379f8,Romanticism,Pavel Svinyin,Travel by Stagecoach Near Trenton,1812,https://uploads8.wikiart.org/images/pavel-svinyin/travel-by-stagecoach-near-trenton.jpg,https://www.wikiart.org/en/pavel-svinyin/travel-by-stagecoach-near-trenton,https://www.wikiart.org/en/pavel-svinyin,"[1800, 1850)"
57727acdedc2cb3880dfb563,Expressionism,Albert Bloch,Harlequinade,1911,https://uploads0.wikiart.org/images/albert-bloch/harlequinade-1911.jpg,https://www.wikiart.org/en/albert-bloch/harlequinade-1911,https://www.wikiart.org/en/albert-bloch,"[1900, 1950)"
57727e12edc2cb3880e9b1f7,Magic Realism,Eyvind Earle,Grazing in Peace,1970,https://uploads4.wikiart.org/images/eyvind-earle/grazing-in-peace-1970.jpg,https://www.wikiart.org/en/eyvind-earle/grazing-in-peace-1970,https://www.wikiart.org/en/eyvind-earle,"[1950, 2000)"
57727ff0edc2cb3880ef70a3,Abstract Expressionism,William Baziotes,Dusk,1958,https://uploads5.wikiart.org/images/william-baziotes/dusk-1958.jpg,https://www.wikiart.org/en/william-baziotes/dusk-1958,https://www.wikiart.org/en/william-baziotes,"[1950, 2000)"
577284fbedc2cb3880ffaa04,Neo-Expressionism,Corneille,Eva,1998,https://uploads6.wikiart.org/images/corneille/eva-1998.jpg,https://www.wikiart.org/en/corneille/eva-1998,https://www.wikiart.org/en/corneille,"[1950, 2000)"
5772840eedc2cb3880fc99ca,Lyrical Abstraction,Gillian Ayres,This sweet and merry month,1983,https://uploads6.wikiart.org/images/gillian-ayres/this-sweet-and-merry-month-1983.jpg,https://www.wikiart.org/en/gillian-ayres/this-sweet-and-merry-month-1983,https://www.wikiart.org/en/gillian-ayres,"[1950, 2000)"
57727217edc2cb3880c40839,Surrealism,Rene Magritte,The false mirror,1928,https://uploads8.wikiart.org/images/rene-magritte/the-false-mirror-1928(1).jpg,https://www.wikiart.org/en/rene-magritte/the-false-mirror-1928,https://www.wikiart.org/en/rene-magritte,"[1900, 1950)"
57726e52edc2cb3880b6ab5a,Surrealism,Yves Tanguy,Death Awaiting his Family,1927,https://uploads3.wikiart.org/images/yves-tanguy/death-awaiting-his-family-1927.jpg,https://www.wikiart.org/en/yves-tanguy/death-awaiting-his-family-1927,https://www.wikiart.org/en/yves-tanguy,"[1900, 1950)"
57728715edc2cb3880062bde,Abstract Art,Rudolf Bauer,Four Crosses,1924,https://uploads0.wikiart.org/images/rudolf-bauer/four-crosses-1924.jpg,https://www.wikiart.org/en/rudolf-bauer/four-crosses-1924,https://www.wikiart.org/en/rudolf-bauer,"[1900, 1950)"
59b2901eedc2caeb043310da,High Renaissance,Il Sodoma,The Marriage of Alexander and Roxanne,1517,https://uploads4.wikiart.org/00148/images/il-sodoma/the-marriage-of-alexander-and-roxanne-1517.jpg,https://www.wikiart.org/en/il-sodoma/the-marriage-of-alexander-and-roxanne-1517,https://www.wikiart.org/en/il-sodoma,
577286d6edc2cb3880057706,Abstract Art,David Kakabadze,composition,1924,https://uploads2.wikiart.org/images/david-kakabadze/composition-1924.jpg,https://www.wikiart.org/en/david-kakabadze/composition-1924,https://www.wikiart.org/en/david-kakabadze,"[1900, 1950)"
57727f84edc2cb3880ee1ffc,Neo-Expressionism,Brett Whiteley,Woman in the Bath,1964,https://uploads7.wikiart.org/images/brett-whiteley/woman-in-the-bath-1964.jpg,https://www.wikiart.org/en/brett-whiteley/woman-in-the-bath-1964,https://www.wikiart.org/en/brett-whiteley,"[1950, 2000)"
57727c9eedc2cb3880e51c71,Post-Impressionism,Maurice Denis,April,1892,https://uploads3.wikiart.org/images/maurice-denis/april-1892.jpg,https://www.wikiart.org/en/maurice-denis/april-1892,https://www.wikiart.org/en/maurice-denis,"[1850, 1900)"
57727f32edc2cb3880ed668a,"Abstract Expressionism,Lyrical Abstraction",Helen Frankenthaler,Mountains and Sea,1952,https://uploads3.wikiart.org/images/helen-frankenthaler/mountains-and-sea-1962.jpg,https://www.wikiart.org/en/helen-frankenthaler/mountains-and-sea-1962,https://www.wikiart.org/en/helen-frankenthaler,"[1950, 2000)"
57728143edc2cb3880f3d1d1,Neoclassicism,John William Godward,A Song without Words,1919,https://uploads7.wikiart.org/images/john-william-godward/a-song-without-words-1919.jpg,https://www.wikiart.org/en/john-william-godward/a-song-without-words-1919,https://www.wikiart.org/en/john-william-godward,"[1900, 1950)"
57727696edc2cb3880d1f3d9,Early Renaissance,Filippo Lippi,Coronation of the Virgin,1445,https://uploads4.wikiart.org/images/filippo-lippi/coronation-of-the-virgin-1445.jpg,https://www.wikiart.org/en/filippo-lippi/coronation-of-the-virgin-1445,https://www.wikiart.org/en/filippo-lippi,
57728136edc2cb3880f3bbf5,Magic Realism,Peter Doig,Concrete Cabin,1992,https://uploads0.wikiart.org/images/peter-doig/concrete-cabin-1992.jpg,https://www.wikiart.org/en/peter-doig/concrete-cabin-1992,https://www.wikiart.org/en/peter-doig,"[1950, 2000)"
57728601edc2cb388002e3a8,Realism,Albert Anker,Die Verbannten,1868,https://uploads2.wikiart.org/images/albert-anker/die-verbannten-1868.jpg,https://www.wikiart.org/en/albert-anker/die-verbannten-1868,https://www.wikiart.org/en/albert-anker,"[1850, 1900)"
5772845aedc2cb3880fdb80f,Lyrical Abstraction,Rene Duvillier,Aphrodite,1971,https://uploads4.wikiart.org/images/rene-duvillier/aphrodite-1971-1(1).jpg,https://www.wikiart.org/en/rene-duvillier/aphrodite-1971-1,https://www.wikiart.org/en/rene-duvillier,"[1950, 2000)"
577287afedc2cb388007fc7b,Minimalism,Antonio Calderara,Spazio Luce,1965,https://uploads4.wikiart.org/images/antonio-calderara/spazio-luce-1965.jpg,https://www.wikiart.org/en/antonio-calderara/spazio-luce-1965,https://www.wikiart.org/en/antonio-calderara,"[1950, 2000)"
577282eeedc2cb3880f94df8,Magic Realism,Tsuguharu Foujita,Franck,1924,https://uploads8.wikiart.org/images/tsuguharu-foujita/franck-1924.jpg,https://www.wikiart.org/en/tsuguharu-foujita/franck-1924,https://www.wikiart.org/en/tsuguharu-foujita,"[1900, 1950)"
57728a4dedc2cb3880107aa4,Baroque,Pieter Claesz,Still Life with Musical Instruments,1623,https://uploads6.wikiart.org/images/pieter-claesz/still-life-with-musical-instruments-1623.jpg,https://www.wikiart.org/en/pieter-claesz/still-life-with-musical-instruments-1623,https://www.wikiart.org/en/pieter-claesz,
57728426edc2cb3880fd1309,Magic Realism,Carel Willink,Townscape,1934,https://uploads7.wikiart.org/images/carel-willink/townscape-1934.jpg,https://www.wikiart.org/en/carel-willink/townscape-1934,https://www.wikiart.org/en/carel-willink,"[1900, 1950)"
57727231edc2cb3880c43234,Impressionism,Claude Monet,Poplars at Giverny,1887,https://uploads1.wikiart.org/images/claude-monet/poplars-at-giverny.jpg,https://www.wikiart.org/en/claude-monet/poplars-at-giverny,https://www.wikiart.org/en/claude-monet,"[1850, 1900)"
5772881aedc2cb38800955c9,Surrealism,Francis Bott,Lugano,1939,https://uploads3.wikiart.org/images/francis-bott/lugano-1939.jpg,https://www.wikiart.org/en/francis-bott/lugano-1939,https://www.wikiart.org/en/francis-bott,"[1900, 1950)"
577287caedc2cb38800827bf,Neo-Expressionism,Paul Wonner,Repose,1954,https://uploads2.wikiart.org/images/paul-wonner/repose-1954.jpg,https://www.wikiart.org/en/paul-wonner/repose-1954,https://www.wikiart.org/en/paul-wonner,"[1950, 2000)"
57728295edc2cb3880f81cd7,Abstract Expressionism,Sam Francis,Middle Blue III,1959,https://uploads2.wikiart.org/images/sam-francis/middle-blue-iii-1959.jpg,https://www.wikiart.org/en/sam-francis/middle-blue-iii-1959,https://www.wikiart.org/en/sam-francis,"[1950, 2000)"
577288ebedc2cb38800bf3fd,Abstract Art,Winifred Nicholson,Moonlight and Lamplight,1937,https://uploads8.wikiart.org/images/winifred-nicholson/moonlight-and-lamplight-1937.jpg,https://www.wikiart.org/en/winifred-nicholson/moonlight-and-lamplight-1937,https://www.wikiart.org/en/winifred-nicholson,"[1900, 1950)"
5772836fedc2cb3880faa6de,"Art Informel,Magic Realism",Giorgio Morandi,Still Life,1962,https://uploads1.wikiart.org/images/giorgio-morandi/still-life-1962.jpg,https://www.wikiart.org/en/giorgio-morandi/still-life-1962,https://www.wikiart.org/en/giorgio-morandi,"[1950, 2000)"
57727ee7edc2cb3880ec5103,Minimalism,Yves Klein,Untitled Pink Monochrome,1956,https://uploads1.wikiart.org/images/yves-klein/untitled-pink-monochrome-1956.jpg,https://www.wikiart.org/en/yves-klein/untitled-pink-monochrome-1956,https://www.wikiart.org/en/yves-klein,"[1950, 2000)"
57726edcedc2cb3880b89f02,Romanticism,John Constable,Seascape Study with Rain Cloud,1827,https://uploads8.wikiart.org/images/john-constable/seascape-study-with-rain-cloud-1.jpg,https://www.wikiart.org/en/john-constable/seascape-study-with-rain-cloud-1,https://www.wikiart.org/en/john-constable,"[1800, 1850)"
57728061edc2cb3880f11f52,Color Field Painting,Leon Berkowitz,Seven Lights Series,1975,https://uploads0.wikiart.org/images/leon-berkowitz/seven-lights-series-1975.jpg,https://www.wikiart.org/en/leon-berkowitz/seven-lights-series-1975,https://www.wikiart.org/en/leon-berkowitz,"[1950, 2000)"
5772845cedc2cb3880fdbb21,Art Informel,Jean Miotte,Ohara,1962,https://uploads1.wikiart.org/images/jean-miotte/ohara-1962.jpg,https://www.wikiart.org/en/jean-miotte/ohara-1962,https://www.wikiart.org/en/jean-miotte,"[1950, 2000)"
57728323edc2cb3880f9fa0f,Cubism,Lajos Tihanyi,Portrait of Tristan Tzara,1927,https://uploads5.wikiart.org/images/lajos-tihanyi/portrait-of-tristan-tzara-1927.jpg,https://www.wikiart.org/en/lajos-tihanyi/portrait-of-tristan-tzara-1927,https://www.wikiart.org/en/lajos-tihanyi,"[1900, 1950)"
5a5da69dedc2c973d42ff2ee,Surrealism,Franz Sedlacek,Ghosts on a Tree,1933,https://uploads8.wikiart.org/00167/images/franz-sedlacek/ghosts-on-a-tree-1933.jpg,https://www.wikiart.org/en/franz-sedlacek/ghosts-on-a-tree-1933,https://www.wikiart.org/en/franz-sedlacek,"[1900, 1950)"
577281f1edc2cb3880f61f3b,Minimalism,Piero Manzoni,Achrome,1958,https://uploads5.wikiart.org/images/piero-manzoni/achrome-1958.jpg,https://www.wikiart.org/en/piero-manzoni/achrome-1958,https://www.wikiart.org/en/piero-manzoni,"[1950, 2000)"
57726f02edc2cb3880b935ca,Impressionism,Edouard Manet,Self Portrait with a Palette,1879,https://uploads7.wikiart.org/00112/images/edouard-manet/edouard-manet-060.jpg,https://www.wikiart.org/en/edouard-manet/self-portrait-with-a-palette-1879,https://www.wikiart.org/en/edouard-manet,"[1850, 1900)"
57726ef9edc2cb3880b9280e,Realism,Gustave Courbet,The Sleepers,1866,https://uploads3.wikiart.org/images/gustave-courbet/the-sleepers-1866.jpg,https://www.wikiart.org/en/gustave-courbet/the-sleepers-1866,https://www.wikiart.org/en/gustave-courbet,"[1850, 1900)"
57728604edc2cb388002e748,Realism,Albert Anker,The school exam,1862,https://uploads3.wikiart.org/images/albert-anker/the-school-exam-1862.jpg,https://www.wikiart.org/en/albert-anker/the-school-exam-1862,https://www.wikiart.org/en/albert-anker,"[1850, 1900)"
577288b0edc2cb38800b423f,Romanticism,John Martin,The Garden of Eden,1821,https://uploads5.wikiart.org/images/john-martin/the-garden-of-eden-1821.jpg,https://www.wikiart.org/en/john-martin/the-garden-of-eden-1821,https://www.wikiart.org/en/john-martin,"[1800, 1850)"
5772871cedc2cb3880063874,Minimalism,Michel Parmentier,Untitled,1962,https://uploads1.wikiart.org/images/michel-parmentier/untitled-1962.jpg,https://www.wikiart.org/en/michel-parmentier/untitled-1962,https://www.wikiart.org/en/michel-parmentier,"[1950, 2000)"
57728479edc2cb3880fdea33,Abstract Expressionism,Victor Hugo,Silhouette fantastique,1854,https://uploads0.wikiart.org/images/victor-hugo/silhouette-fantastique-1854.jpg,https://www.wikiart.org/en/victor-hugo/silhouette-fantastique-1854,https://www.wikiart.org/en/victor-hugo,"[1850, 1900)"
57727d76edc2cb3880e7cdae,Northern Renaissance,Joachim Patinir,The Baptism of Christ,1515,https://uploads7.wikiart.org/images/joachim-patinir/the-baptism-of-christ.jpg,https://www.wikiart.org/en/joachim-patinir/the-baptism-of-christ,https://www.wikiart.org/en/joachim-patinir,
57728286edc2cb3880f8042b,Abstract Expressionism,Elaine de Kooning,Sunday Afternoon,1957,https://uploads0.wikiart.org/images/elaine-de-kooning/sunday-afternoon-1957.jpg,https://www.wikiart.org/en/elaine-de-kooning/sunday-afternoon-1957,https://www.wikiart.org/en/elaine-de-kooning,"[1950, 2000)"
57727e13edc2cb3880e9b46d,Magic Realism,Eyvind Earle,Mystic Mountain,1989,https://uploads3.wikiart.org/images/eyvind-earle/mystic-mountain-1989.jpg,https://www.wikiart.org/en/eyvind-earle/mystic-mountain-1989,https://www.wikiart.org/en/eyvind-earle,"[1950, 2000)"
57727ee6edc2cb3880ec4dac,Abstract Art,Paul Klee,Separation in the Evening,1922,https://uploads1.wikiart.org/images/paul-klee/separation-in-the-evening-1922.jpg,https://www.wikiart.org/en/paul-klee/separation-in-the-evening-1922,https://www.wikiart.org/en/paul-klee,"[1900, 1950)"
57728a61edc2cb388010ef81,Abstract Art,Alphonse Allais,Negroes Fighting in a Tunnel by Night,1884,https://uploads5.wikiart.org/images/alphonse-allais/negroes-fighting-in-a-tunnel-by-night.jpg,https://www.wikiart.org/en/alphonse-allais/negroes-fighting-in-a-tunnel-by-night,https://www.wikiart.org/en/alphonse-allais,"[1850, 1900)"
5772831eedc2cb3880f9f227,Abstract Expressionism,Morris Graves,Surf and Bird,1940,https://uploads2.wikiart.org/images/morris-graves/surf-and-bird-1940.jpg,https://www.wikiart.org/en/morris-graves/surf-and-bird-1940,https://www.wikiart.org/en/morris-graves,"[1900, 1950)"
57728415edc2cb3880fca4a5,Baroque,Artemisia Gentileschi,Susanna and the Elders,1610,https://uploads1.wikiart.org/images/artemisia-gentileschi/susanna-and-the-elders-1610.jpg,https://www.wikiart.org/en/artemisia-gentileschi/susanna-and-the-elders-1610,https://www.wikiart.org/en/artemisia-gentileschi,
5772798eedc2cb3880dbc4fc,High Renaissance,Lorenzo Lotto,The Annunciation,1534,https://uploads0.wikiart.org/images/lorenzo-lotto/the-annunciation.jpg,https://www.wikiart.org/en/lorenzo-lotto/the-annunciation,https://www.wikiart.org/en/lorenzo-lotto,
57728468edc2cb3880fdd087,Lyrical Abstraction,Olivier Debre,Esquisse Boulogne,1988,https://uploads6.wikiart.org/images/olivier-debre/esquisse-boulogne-1988.jpg,https://www.wikiart.org/en/olivier-debre/esquisse-boulogne-1988,https://www.wikiart.org/en/olivier-debre,"[1950, 2000)"
57728194edc2cb3880f4f59d,Art Informel,Alberto Burri,Composition,1953,https://uploads0.wikiart.org/images/alberto-burri/composition-1953.jpg,https://www.wikiart.org/en/alberto-burri/composition-1953,https://www.wikiart.org/en/alberto-burri,"[1950, 2000)"
5772850dedc2cb3880ffc6bd,Abstract Expressionism,Milton Resnick,Cargo,1957,https://uploads4.wikiart.org/images/milton-resnick/cargo-1957.jpg,https://www.wikiart.org/en/milton-resnick/cargo-1957,https://www.wikiart.org/en/milton-resnick,"[1950, 2000)"
5772886dedc2cb38800a8370,Impressionism,George Henry,Playmates,1884,https://uploads6.wikiart.org/images/george-henry/playmates-1884.jpg,https://www.wikiart.org/en/george-henry/playmates-1884,https://www.wikiart.org/en/george-henry,"[1850, 1900)"
57726fb1edc2cb3880bb430d,Cubism,Fernand Leger,Three Women,1921,https://uploads0.wikiart.org/images/fernand-leger/three-women-1921.jpg,https://www.wikiart.org/en/fernand-leger/three-women-1921,https://www.wikiart.org/en/fernand-leger,"[1900, 1950)"
57728948edc2cb38800d357a,Expressionism,Alexej von Jawlensky,Portrait of Alexander Sakharoff,1909,https://uploads0.wikiart.org/images/alexej-von-jawlensky/portrait-of-alexander-sakharoff-1909.jpg,https://www.wikiart.org/en/alexej-von-jawlensky/portrait-of-alexander-sakharoff-1909,https://www.wikiart.org/en/alexej-von-jawlensky,"[1900, 1950)"
57727c31edc2cb3880e39751,Rococo,Giovanni Domenico Tiepolo,Summer Stroll,1757,https://uploads5.wikiart.org/images/giovanni-domenico-tiepolo/summer-stroll-1757.jpg,https://www.wikiart.org/en/giovanni-domenico-tiepolo/summer-stroll-1757,https://www.wikiart.org/en/giovanni-domenico-tiepolo,
57727fadedc2cb3880eebaea,Color Field Painting,Barnett Newman,Moment,1946,https://uploads5.wikiart.org/images/barnett-newman/moment-1946.jpg,https://www.wikiart.org/en/barnett-newman/moment-1946,https://www.wikiart.org/en/barnett-newman,"[1900, 1950)"
57727e81edc2cb3880eb0a76,Baroque,Agostino Carracci,The Ecstasy of Saint Catherine,1590,https://uploads5.wikiart.org/images/agostino-carracci/the-ecstasy-of-saint-catherine-1590.jpg,https://www.wikiart.org/en/agostino-carracci/the-ecstasy-of-saint-catherine-1590,https://www.wikiart.org/en/agostino-carracci,
57728509edc2cb3880ffc0f5,Cubism,Otto Gustav Carlsund,Composition with red dots,1927,https://uploads3.wikiart.org/images/otto-gustav-carlsund/composition-with-red-dots-1927.jpg,https://www.wikiart.org/en/otto-gustav-carlsund/composition-with-red-dots-1927,https://www.wikiart.org/en/otto-gustav-carlsund,"[1900, 1950)"
577287cfedc2cb3880083081,Pop Art,Joan Brown,Christmas Cup,1971,https://uploads8.wikiart.org/images/joan-brown/christmas-cup-1971.jpg,https://www.wikiart.org/en/joan-brown/christmas-cup-1971,https://www.wikiart.org/en/joan-brown,"[1950, 2000)"
5772822eedc2cb3880f6d16b,Cubism,Lasar Segall,Aldeia Russa,1918,https://uploads0.wikiart.org/images/lasar-segall/aldeia-russa-1918.jpg,https://www.wikiart.org/en/lasar-segall/aldeia-russa-1918,https://www.wikiart.org/en/lasar-segall,"[1900, 1950)"
57727e00edc2cb3880e99b27,Baroque,Frans Hals,Family portrait,1635,https://uploads5.wikiart.org/images/frans-hals/family-portrait.jpg,https://www.wikiart.org/en/frans-hals/family-portrait,https://www.wikiart.org/en/frans-hals,
57728619edc2cb3880030a5d,Romanticism,Thomas Girtin,The White House at Chelsea,1800,https://uploads6.wikiart.org/images/thomas-girtin/the-white-house-at-chelsea-1800.jpg,https://www.wikiart.org/en/thomas-girtin/the-white-house-at-chelsea-1800,https://www.wikiart.org/en/thomas-girtin,"[1800, 1850)"
5772813dedc2cb3880f3c8b3,Abstract Expressionism,Robert Goodnough,Untitled,1958,https://uploads0.wikiart.org/images/robert-goodnough/untitled-1958.jpg,https://www.wikiart.org/en/robert-goodnough/untitled-1958,https://www.wikiart.org/en/robert-goodnough,"[1950, 2000)"
57727d9fedc2cb3880e85f51,Cubism,Roger de La Fresnaye,Joan of Arc,1912,https://uploads2.wikiart.org/images/roger-de-la-fresnaye/joan-of-arc.jpg,https://www.wikiart.org/en/roger-de-la-fresnaye/joan-of-arc,https://www.wikiart.org/en/roger-de-la-fresnaye,"[1900, 1950)"
577270a4edc2cb3880bede3d,Surrealism,Paul Klee,Hoffmanneske scene,1940,https://uploads6.wikiart.org/images/paul-klee/hoffmanneske-scene-1940(1).jpg,https://www.wikiart.org/en/paul-klee/hoffmanneske-scene-1940,https://www.wikiart.org/en/paul-klee,"[1900, 1950)"
5772863fedc2cb3880039742,Expressionism,Gabriele Munter,Jawlensky and Werefkin,1908,https://uploads7.wikiart.org/images/gabriele-munter/jawlensky-and-werefkin-1908(1).jpg,https://www.wikiart.org/en/gabriele-munter/jawlensky-and-werefkin-1908,https://www.wikiart.org/en/gabriele-munter,"[1900, 1950)"
57726fb2edc2cb3880bb444d,Cubism,Fernand Leger,Woman with a Cat,1921,https://uploads5.wikiart.org/images/fernand-leger/woman-with-a-cat-1921.jpg,https://www.wikiart.org/en/fernand-leger/woman-with-a-cat-1921,https://www.wikiart.org/en/fernand-leger,"[1900, 1950)"
577282c4edc2cb3880f8b9a9,"Abstract Art,Cubism",Auguste Herbin,Composition monumentale,1919,https://uploads4.wikiart.org/images/auguste-herbin/composition-monumentale-1919.jpg,https://www.wikiart.org/en/auguste-herbin/composition-monumentale-1919,https://www.wikiart.org/en/auguste-herbin,"[1900, 1950)"
577289e6edc2cb38800f31ff,Magic Realism,Eric Ravilious,The Vale of the White Horse,1939,https://uploads8.wikiart.org/images/eric-ravilious/the-vale-of-the-white-horse-1939.jpg,https://www.wikiart.org/en/eric-ravilious/the-vale-of-the-white-horse-1939,https://www.wikiart.org/en/eric-ravilious,"[1900, 1950)"
577278e8edc2cb3880d95e78,Impressionism,Berthe Morisot,The Old Track to Auvers,1863,https://uploads4.wikiart.org/images/berthe-morisot/the-old-track-to-auvers-1863.jpg,https://www.wikiart.org/en/berthe-morisot/the-old-track-to-auvers-1863,https://www.wikiart.org/en/berthe-morisot,"[1850, 1900)"
577284f7edc2cb3880ffa3e0,Art Informel,Luis Feito,Abstracto en grises y azules,1956,https://uploads5.wikiart.org/images/luis-feito/abstracto-en-grises-y-azules-1956.jpg,https://www.wikiart.org/en/luis-feito/abstracto-en-grises-y-azules-1956,https://www.wikiart.org/en/luis-feito,"[1950, 2000)"
577284aeedc2cb3880fe8be7,High Renaissance,Piero di Cosimo,A Young Man,1500,https://uploads2.wikiart.org/images/piero-di-cosimo/a-young-man-1500.jpg,https://www.wikiart.org/en/piero-di-cosimo/a-young-man-1500,https://www.wikiart.org/en/piero-di-cosimo,
57728574edc2cb3880011092,Color Field Painting,Brice Marden,Cogitatio,1978,https://uploads6.wikiart.org/images/brice-marden/cogitatio-1978.jpg,https://www.wikiart.org/en/brice-marden/cogitatio-1978,https://www.wikiart.org/en/brice-marden,"[1950, 2000)"
57727d88edc2cb3880e7e877,High Renaissance,Andrea Solario,Salome with the head of John the Baptist,1520,https://uploads3.wikiart.org/images/andrea-solario/salome-with-the-head-of-john-the-baptist-1520.jpg,https://www.wikiart.org/en/andrea-solario/salome-with-the-head-of-john-the-baptist-1520,https://www.wikiart.org/en/andrea-solario,
577278deedc2cb3880d94ee0,Baroque,Jacob Jordaens,Portrait of Johan Wierts,1635,https://uploads5.wikiart.org/images/jacob-jordaens/portrait-of-johan-wierts-1635.jpg,https://www.wikiart.org/en/jacob-jordaens/portrait-of-johan-wierts-1635,https://www.wikiart.org/en/jacob-jordaens,
5772869aedc2cb388004cbbc,Impressionism,Francisco Oller,The Student,1874,https://uploads2.wikiart.org/images/francisco-oller/the-student-1874.jpg,https://www.wikiart.org/en/francisco-oller/the-student-1874,https://www.wikiart.org/en/francisco-oller,"[1850, 1900)"
577288c2edc2cb38800b5c2c,Romanticism,John Wilson Carmichael,The Shipyard at Hessle Cliff,1820,https://uploads8.wikiart.org/images/john-wilson-carmichael/the-shipyard-at-hessle-cliff-1820.jpg,https://www.wikiart.org/en/john-wilson-carmichael/the-shipyard-at-hessle-cliff-1820,https://www.wikiart.org/en/john-wilson-carmichael,"[1800, 1850)"
5772838fedc2cb3880fb2ac0,"Abstract Art,Cubism",Marsden Hartley,Himmel,1915,https://uploads6.wikiart.org/images/marsden-hartley/himmel-1915.jpg,https://www.wikiart.org/en/marsden-hartley/himmel-1915,https://www.wikiart.org/en/marsden-hartley,"[1900, 1950)"
57728401edc2cb3880fc8467,Surrealism,Felix Labisse,Grand carnival Ostendais,1934,https://uploads4.wikiart.org/images/felix-labisse/grand-carnival-ostendais-1934.jpg,https://www.wikiart.org/en/felix-labisse/grand-carnival-ostendais-1934,https://www.wikiart.org/en/felix-labisse,"[1900, 1950)"
57727ab7edc2cb3880df987a,Expressionism,Max Beckmann,Sinking of the Titanic,1912,https://uploads1.wikiart.org/images/max-beckmann/sinking-of-the-titanic-1912.jpg,https://www.wikiart.org/en/max-beckmann/sinking-of-the-titanic-1912,https://www.wikiart.org/en/max-beckmann,"[1900, 1950)"
57727fb9edc2cb3880eecc71,Abstract Art,David Smith,Suspended Cube,1938,https://uploads1.wikiart.org/images/david-smith/suspended-cube-1938.jpg,https://www.wikiart.org/en/david-smith/suspended-cube-1938,https://www.wikiart.org/en/david-smith,"[1900, 1950)"
57727cb9edc2cb3880e56095,Northern Renaissance,Jan van Hemessen,A Merry Company,1540,https://uploads2.wikiart.org/images/jan-van-hemessen/a-merry-company.jpg,https://www.wikiart.org/en/jan-van-hemessen/a-merry-company,https://www.wikiart.org/en/jan-van-hemessen,
57726e4eedc2cb3880b6a523,Pop Art,Roy Lichtenstein,Drowning girl,1963,https://uploads8.wikiart.org/images/roy-lichtenstein/drowning-girl-1963(1).jpg,https://www.wikiart.org/en/roy-lichtenstein/drowning-girl-1963,https://www.wikiart.org/en/roy-lichtenstein,"[1950, 2000)"
5772855fedc2cb388000f114,Neoclassicism,Arno Breker,La Force,1939,https://uploads4.wikiart.org/images/arno-breker/la-force-1939.jpg,https://www.wikiart.org/en/arno-breker/la-force-1939,https://www.wikiart.org/en/arno-breker,"[1900, 1950)"
5772844fedc2cb3880fd5167,Lyrical Abstraction,Afro,Composition,1968,https://uploads0.wikiart.org/images/afro/composition-1968.jpg,https://www.wikiart.org/en/afro/composition-1968,https://www.wikiart.org/en/afro,"[1950, 2000)"
577283d5edc2cb3880fbeac6,Surrealism,Richard Oelze,Baumlandschaft,1935,https://uploads3.wikiart.org/images/richard-oelze/baumlandschaft-1935.jpg,https://www.wikiart.org/en/richard-oelze/baumlandschaft-1935,https://www.wikiart.org/en/richard-oelze,"[1900, 1950)"
577270a3edc2cb3880bedcbd,Abstract Art,Paul Klee,Flora on sand,1927,https://uploads1.wikiart.org/images/paul-klee/flora-on-sand-1927(1).jpg,https://www.wikiart.org/en/paul-klee/flora-on-sand-1927,https://www.wikiart.org/en/paul-klee,"[1900, 1950)"
57727fabedc2cb3880eeb80a,Minimalism,Jiro Yoshihara,White Line on Black,1968,https://uploads0.wikiart.org/images/jiro-yoshihara/white-line-on-black-1968.jpg,https://www.wikiart.org/en/jiro-yoshihara/white-line-on-black-1968,https://www.wikiart.org/en/jiro-yoshihara,"[1950, 2000)"
577285a5edc2cb388001afbf,Art Informel,Eugene Brands,Demon,1951,https://uploads3.wikiart.org/images/eugene-brands/demon-1951.jpg,https://www.wikiart.org/en/eugene-brands/demon-1951,https://www.wikiart.org/en/eugene-brands,"[1950, 2000)"
577284e0edc2cb3880ff2caa,Post-Impressionism,Bertalan Por,The Family,1909,https://uploads7.wikiart.org/images/bertalan-por/the-family-1909.jpg,https://www.wikiart.org/en/bertalan-por/the-family-1909,https://www.wikiart.org/en/bertalan-por,"[1900, 1950)"
577286dcedc2cb3880057fb7,Art Informel,Carl Buchheister,Komposition Chartem,1958,https://uploads2.wikiart.org/images/carl-buchheister/komposition-chartem-1958.jpg,https://www.wikiart.org/en/carl-buchheister/komposition-chartem-1958,https://www.wikiart.org/en/carl-buchheister,"[1950, 2000)"
57728081edc2cb3880f151df,Post-Impressionism,Anita Malfatti,Tropical,1917,https://uploads7.wikiart.org/images/anita-malfatti/tropical-1917.jpg,https://www.wikiart.org/en/anita-malfatti/tropical-1917,https://www.wikiart.org/en/anita-malfatti,"[1900, 1950)"
